Artist_Reputation,Height,Width,Weight,Material,Price_Of_Sculpture,Base_Shipping_Price,International,Express_Shipment,Installation_Included,Transport,Fragile,Customer_Information,Remote_Location,Cost,State
Moderate_Reputation,19.0,8.0,97646.0,Marble,200.07,66.55,No,No,No,Airways,No,Working Class,urban,1151.84,Idaho
Low_Reputation,37.0,10.0,28654.0,Bronze,203.0,44.12,No,Yes,Yes,Roadways,No,Working Class,urban,3480.56,Alabama
High_Reputation,4.0,4.0,34.0,Clay,6.92,10.52,No,Yes,No,Roadways,Yes,Working Class,urban,275.96,AP
High_Reputation,19.0,8.0,339901.0,Stone,225.22,52.14,No,No,Yes,Roadways,No,Working Class,urban,1477.05,AA
Moderate_Reputation,22.0,8.0,345.0,Wood,5.21,23.43,Yes,No,Yes,Roadways,No,Working Class,urban,413.61,Michigan
High_Reputation,28.0,8.0,8323.0,Bronze,97.9,62.67,No,Yes,No,Airways,No,Wealthy,urban,26566.78,California
Low_Reputation,18.0,8.0,47782.0,Marble,154.26,37.48,No,Yes,No,Airways,No,Working Class,urban,417.41,North Carolina
Moderate_Reputation,7.0,5.0,120.0,Clay,3.53,20.75,No,No,No,Airways,Yes,Working Class,remote,269.74,South Carolina
Moderate_Reputation,11.0,6.0,16234.0,Marble,13.68,28.37,No,No,Yes,Airways,No,Working Class,urban,365.5,District of Columbia
Moderate_Reputation,15.0,8.0,1310.0,Clay,6.22,20.44,Yes,No,Yes,Roadways,Yes,Working Class,urban,500.24,Michigan
Moderate_Reputation,25.0,8.0,13489.0,Brass,45.31,86.34,No,No,No,Airways,No,Working Class,urban,817.88,South Carolina
Moderate_Reputation,7.0,8.0,76.0,Aluminium,5.6,12.86,No,No,Yes,Roadways,No,Working Class,urban,145.29,West Virginia
Low_Reputation,8.0,5.0,7997.0,Brass,4.64,22.96,No,No,No,Waterways,No,Working Class,urban,190.65,Arkansas
Low_Reputation,36.0,11.0,644.0,Wood,4.65,20.02,No,No,Yes,Roadways,No,Working Class,urban,159.68,Montana
Moderate_Reputation,33.0,17.0,6078.5,Bronze,114.49,27.48,No,No,No,Roadways,No,Working Class,urban,684.19,Wisconsin
High_Reputation,18.0,8.0,6537.0,Brass,10.74,61.43,No,Yes,Yes,Roadways,No,Working Class,urban,1724.53,Mississippi
High_Reputation,24.0,19.0,890596.0,Marble,4723.58,57.37,Yes,No,Yes,Waterways,No,Working Class,urban,37869.02,Connecticut
Moderate_Reputation,34.0,17.0,6078.5,Bronze,67.38,94.16,No,Yes,No,Roadways,No,Working Class,urban,1194.88,Mississippi
Moderate_Reputation,10.0,4.0,211230.5,Stone,33.3,60.32,Yes,Yes,Yes,Airways,No,Working Class,remote,1040.19,Wyoming
Low_Reputation,12.0,8.0,5011.0,Brass,9.88,53.71,Yes,No,Yes,Waterways,No,Working Class,urban,361.99,Iowa
High_Reputation,10.0,4.0,3734.0,Marble,5.09,13.92,No,No,Yes,Airways,No,Working Class,urban,333.43,Pennsylvania
Moderate_Reputation,17.0,9.0,114716.0,Marble,292.86,32.27,Yes,No,Yes,Airways,No,Working Class,urban,1396.08,Florida
Moderate_Reputation,26.0,14.0,916374.0,Marble,1395.66,91.66,No,Yes,No,Roadways,No,Wealthy,urban,6342.48,Texas
Moderate_Reputation,7.0,5.0,83.0,Aluminium,6.87,11.5,No,Yes,No,Airways,No,Wealthy,remote,203.92,Minnesota
Moderate_Reputation,26.0,19.0,8651.0,Clay,16.27,95.78,Yes,No,No,Roadways,Yes,Working Class,remote,1617.17,Tennessee
High_Reputation,22.0,10.0,7610.0,Brass,10.87,81.8,No,Yes,No,Roadways,No,Working Class,urban,2077.13,New Hampshire
Low_Reputation,4.0,3.0,302.0,Marble,5.3,24.29,No,Yes,No,Roadways,No,Working Class,urban,200.19,Illinois
Moderate_Reputation,20.0,6.0,211230.5,Stone,79.26,73.58,Yes,No,Yes,Waterways,No,Working Class,urban,551.44,Connecticut
Moderate_Reputation,20.0,11.0,799159.0,Stone,1263.32,29.83,No,Yes,No,Roadways,No,Wealthy,urban,10004.19,Tennessee
Moderate_Reputation,23.0,6.0,6640.0,Brass,12.59,63.22,No,No,Yes,Roadways,No,Working Class,urban,909.47,AE
Low_Reputation,38.0,22.0,1342220.0,Marble,2297.62,68.06,No,No,No,Roadways,Yes,Working Class,urban,4550.72,Missouri
High_Reputation,40.0,17.0,81070.0,Bronze,307.47,36.32,No,Yes,Yes,Airways,No,Wealthy,urban,6693.05,New Mexico
Moderate_Reputation,41.0,9.0,995706.0,Marble,1401.65,60.5,No,No,No,Roadways,Yes,Working Class,urban,5080.6,West Virginia
Low_Reputation,20.0,6.0,86607.0,Marble,148.56,92.07,No,No,No,Roadways,No,Working Class,urban,499.57,Michigan
High_Reputation,20.0,15.0,3145.0,Clay,6.38,22.41,No,Yes,No,Roadways,Yes,Working Class,urban,1261.38,Massachusetts
Moderate_Reputation,18.0,9.0,1802.0,Clay,6.85,22.63,No,Yes,Yes,Airways,Yes,Working Class,urban,317.96,Colorado
Low_Reputation,4.0,4.0,578.0,Stone,4.31,10.74,Yes,No,Yes,Airways,No,Wealthy,urban,213.82,South Carolina
Low_Reputation,12.0,8.0,27948.0,Stone,26.89,66.91,Yes,Yes,Yes,Airways,No,Wealthy,urban,501.03,Alabama
Low_Reputation,30.0,12.0,1039949.0,Stone,2181.94,42.73,No,Yes,Yes,Airways,No,Wealthy,urban,8787.96,South Dakota
Low_Reputation,7.0,8.0,44.0,Wood,3.07,16.54,No,No,Yes,Airways,No,Working Class,urban,131.29,Maryland
High_Reputation,46.0,8.0,1329.0,Aluminium,3.51,14.74,Yes,Yes,No,Airways,No,Working Class,urban,510.86,Mississippi
Moderate_Reputation,73.0,36.0,5072.0,Wood,10.46,96.49,Yes,Yes,No,Airways,No,Working Class,urban,1751.82,Connecticut
Moderate_Reputation,31.0,18.0,10691.0,Clay,19.86,29.47,Yes,No,No,Airways,Yes,Working Class,urban,477.84,Missouri
Moderate_Reputation,40.0,10.0,1255942.0,Marble,3556.59,36.01,No,Yes,No,Airways,Yes,Working Class,urban,32689.94,Missouri
Moderate_Reputation,29.0,11.0,269716.0,Marble,2079.33,62.07,No,No,Yes,Roadways,No,Working Class,remote,6226.86,Connecticut
Low_Reputation,24.0,9.0,311.0,Wood,5.67,11.92,Yes,Yes,No,Airways,No,Wealthy,urban,142.63,Virginia
Moderate_Reputation,37.0,14.0,395.0,Wood,5.43,18.45,Yes,Yes,No,Airways,No,Wealthy,urban,277.98,South Carolina
Moderate_Reputation,20.0,8.0,10271.0,Brass,21.05,98.17,No,Yes,No,Roadways,No,Working Class,urban,710.24,Kentucky
High_Reputation,26.0,10.0,6078.5,Bronze,11.48,98.5,Yes,No,Yes,Airways,No,Wealthy,urban,679.86,AP
Moderate_Reputation,20.0,11.0,256.0,Wood,4.37,12.94,No,No,Yes,Waterways,No,Working Class,urban,174.75,Nebraska
Moderate_Reputation,16.0,8.0,7766.0,Brass,23.43,46.04,No,Yes,No,Roadways,No,Working Class,urban,733.23,Arizona
Moderate_Reputation,44.0,22.0,1521.0,Wood,10.05,14.24,Yes,No,No,Waterways,No,Wealthy,remote,220.84,Minnesota
Moderate_Reputation,43.0,8.0,9579.0,Clay,6.18,62.35,No,No,No,Airways,Yes,Working Class,urban,1320.56,Oregon
Moderate_Reputation,7.0,4.0,2056.0,Marble,6.92,18.02,No,No,No,Roadways,No,Working Class,urban,319.08,Rhode Island
Moderate_Reputation,3.0,3.0,11.0,Wood,5.2,22.44,No,No,Yes,Roadways,No,Working Class,remote,176.04,Virginia
Low_Reputation,31.0,10.0,702304.0,Marble,2867.68,92.58,Yes,Yes,Yes,Airways,No,Wealthy,urban,7924.96,South Dakota
High_Reputation,23.0,6.0,96126.0,Marble,573.69,46.42,Yes,No,No,Airways,No,Working Class,urban,16966.63,Utah
Moderate_Reputation,4.0,4.0,1076.0,Stone,3.25,11.36,No,Yes,No,Airways,No,Working Class,urban,231.98,Arkansas
Moderate_Reputation,27.0,13.0,29541.0,Bronze,124.96,74.15,Yes,No,Yes,Airways,No,Working Class,urban,1856.51,Tennessee
Low_Reputation,17.0,6.0,433.0,Aluminium,6.97,19.75,Yes,Yes,Yes,Airways,No,Wealthy,urban,616.43,Iowa
Moderate_Reputation,11.0,6.0,1784.0,Bronze,5.62,18.12,Yes,No,No,Airways,No,Working Class,urban,281.68,Oregon
Moderate_Reputation,12.0,8.0,177.0,Wood,4.19,23.7,Yes,Yes,No,Airways,No,Wealthy,remote,350.6,AP
Moderate_Reputation,30.0,16.0,2490.0,Aluminium,5.6,15.92,Yes,No,No,Waterways,No,Working Class,urban,228.8,North Dakota
Moderate_Reputation,29.0,18.0,62230.0,Brass,161.56,86.46,No,Yes,No,Roadways,No,Working Class,urban,1276.37,Pennsylvania
Low_Reputation,31.0,8.0,649.0,Aluminium,9.55,20.02,No,No,Yes,Waterways,No,Working Class,urban,2061.45,Virginia
Moderate_Reputation,28.0,13.0,521865.0,Stone,1655.68,71.33,No,Yes,No,Airways,No,Working Class,urban,4416.65,Hawaii
Moderate_Reputation,16.0,6.0,36018.0,Marble,126.35,81.79,No,Yes,No,Airways,No,Working Class,urban,808.52,Idaho
Low_Reputation,6.0,5.0,26.0,Wood,6.1,24.04,Yes,Yes,No,Airways,No,Wealthy,urban,165.55,Utah
Low_Reputation,24.0,8.0,384.0,Wood,4.77,11.71,No,Yes,No,Roadways,No,Wealthy,remote,160.63,South Dakota
High_Reputation,44.0,7.0,1864.0,Aluminium,4.51,14.33,Yes,No,Yes,Waterways,No,Working Class,remote,520.28,Maine
High_Reputation,21.0,13.0,749.0,Wood,5.0,24.55,Yes,No,Yes,Waterways,No,Working Class,urban,575.4,Wisconsin
Low_Reputation,30.0,8.0,7997.0,Brass,36.08,79.76,No,No,Yes,Airways,No,Working Class,urban,465.87,New Jersey
Moderate_Reputation,21.0,8.0,4423.0,Bronze,7.69,22.62,No,Yes,No,Airways,No,Working Class,urban,377.58,Wisconsin
High_Reputation,14.0,6.0,7997.0,Brass,5.91,16.06,No,No,No,Waterways,No,Working Class,urban,299.81,Massachusetts
High_Reputation,37.0,7.0,2794.0,Clay,8.64,21.43,Yes,No,No,Roadways,Yes,Working Class,urban,2846.76,Oklahoma
Low_Reputation,26.0,8.0,4711.0,Bronze,18.93,15.2,Yes,Yes,No,Airways,No,Wealthy,remote,283.32,California
Low_Reputation,13.0,7.0,560.0,Aluminium,5.64,12.78,No,Yes,Yes,Roadways,No,Wealthy,urban,181.18,District of Columbia
Moderate_Reputation,26.0,13.0,1362733.0,Stone,1709.47,33.62,Yes,Yes,No,Airways,No,Working Class,urban,13151.12,North Carolina
High_Reputation,21.0,9.0,860.0,Aluminium,5.11,12.58,No,No,No,Roadways,No,Wealthy,urban,621.5,Washington
High_Reputation,33.0,15.0,26774.0,Bronze,248.72,36.43,No,No,No,Roadways,No,Working Class,urban,1597.99,Georgia
Moderate_Reputation,29.0,10.0,1704.0,Clay,9.69,20.72,No,No,No,Roadways,Yes,Working Class,urban,470.12,Ohio
Moderate_Reputation,24.0,12.0,2234.0,Aluminium,13.67,22.68,No,No,No,Roadways,No,Working Class,urban,368.01,Montana
High_Reputation,9.0,4.0,128.0,Clay,3.15,17.43,Yes,No,Yes,Waterways,Yes,Working Class,urban,236.05,Missouri
Moderate_Reputation,3.0,3.0,4.0,Wood,5.14,11.41,Yes,Yes,No,Roadways,No,Wealthy,urban,162.27,Indiana
Moderate_Reputation,24.0,6.0,3432.0,Bronze,7.76,20.62,Yes,No,No,Roadways,No,Working Class,urban,490.9,AE
Moderate_Reputation,13.0,6.0,51759.0,Stone,86.83,99.95,No,No,No,Waterways,No,Working Class,urban,1599.68,AE
High_Reputation,9.0,5.0,184.0,Clay,5.76,14.5,No,Yes,Yes,Airways,Yes,Working Class,remote,253.71,Virginia
Low_Reputation,9.0,5.0,40.0,Wood,6.61,23.57,No,No,No,Airways,No,Working Class,urban,144.06,AA
Low_Reputation,28.0,13.0,4199.0,Clay,5.79,17.42,No,Yes,Yes,Roadways,Yes,Working Class,urban,210.15,Virginia
Moderate_Reputation,30.0,9.0,589.0,Wood,3.3,13.94,Yes,No,Yes,Waterways,No,Wealthy,urban,255.88,AA
High_Reputation,16.0,7.0,111795.0,Stone,616.48,59.84,No,No,No,Roadways,No,Working Class,urban,17851.7,Virginia
Moderate_Reputation,3.0,3.0,134.0,Marble,3.45,17.64,No,No,No,Roadways,No,Working Class,urban,193.79,District of Columbia
High_Reputation,7.0,5.0,1407.0,Clay,3.31,13.45,No,No,No,Roadways,Yes,Working Class,urban,174.17,Missouri
Moderate_Reputation,5.0,4.0,343.0,Brass,4.87,19.53,Yes,No,Yes,Waterways,No,Working Class,urban,190.95,Virginia
Low_Reputation,36.0,11.0,1328104.0,Stone,3706.96,87.81,Yes,Yes,Yes,Roadways,No,Working Class,urban,14498.99,Michigan
Low_Reputation,32.0,6.0,305949.0,Stone,158.34,89.24,No,No,Yes,Roadways,No,Working Class,urban,960.42,New York
Moderate_Reputation,15.0,8.0,830.0,Clay,5.05,24.51,Yes,Yes,No,Airways,Yes,Wealthy,urban,306.54,Ohio
Low_Reputation,30.0,14.0,256.0,Wood,3.54,13.28,No,No,No,Roadways,No,Working Class,urban,117.21,Nevada
Moderate_Reputation,18.0,12.0,11310.0,Bronze,44.23,98.12,No,No,No,Waterways,No,Working Class,urban,983.27,Delaware
High_Reputation,22.0,8.0,1603.0,Clay,6.41,12.51,Yes,Yes,Yes,Airways,Yes,Working Class,urban,634.91,Maine
High_Reputation,12.0,8.0,614.0,Clay,6.27,18.44,No,Yes,No,Airways,Yes,Wealthy,remote,224.06,AA
High_Reputation,30.0,9.0,990084.0,Stone,3096.24,91.59,No,No,No,Roadways,No,Working Class,urban,17144.53,Mississippi
Moderate_Reputation,12.0,6.0,595.0,Clay,5.37,11.4,Yes,Yes,No,Airways,Yes,Working Class,urban,182.56,Washington
Low_Reputation,13.0,8.0,91912.0,Stone,196.69,74.79,Yes,No,Yes,Roadways,No,Wealthy,urban,1068.28,New Hampshire
High_Reputation,10.0,4.0,971.0,Brass,5.34,11.82,No,Yes,No,Airways,No,Wealthy,urban,502.26,AP
Moderate_Reputation,22.0,17.0,533.0,Wood,4.24,23.55,Yes,No,No,Airways,No,Working Class,urban,342.23,Florida
Moderate_Reputation,14.0,6.0,398.0,Clay,3.31,24.88,Yes,No,No,Roadways,Yes,Working Class,urban,264.6,South Dakota
High_Reputation,9.0,5.0,218.0,Clay,5.5,16.26,No,No,Yes,Airways,Yes,Working Class,remote,352.64,Illinois
Moderate_Reputation,9.0,5.0,256.0,Clay,5.98,18.93,No,No,Yes,Airways,Yes,Working Class,urban,189.28,Indiana
Moderate_Reputation,17.0,8.0,1407.0,Clay,6.26,14.06,Yes,Yes,Yes,Airways,Yes,Working Class,urban,254.44,AP
Moderate_Reputation,28.0,7.0,5943.0,Brass,19.62,51.39,No,No,Yes,Roadways,No,Working Class,remote,960.33,AP
Moderate_Reputation,19.0,9.0,7649.0,Bronze,9.16,89.66,No,Yes,Yes,Roadways,No,Wealthy,urban,1020.83,Connecticut
High_Reputation,27.0,9.0,28409.0,Brass,65.19,31.22,Yes,No,Yes,Waterways,No,Working Class,urban,2950.91,Pennsylvania
Low_Reputation,6.0,5.0,2420.0,Marble,4.33,16.69,No,Yes,No,Roadways,No,Wealthy,urban,189.77,Vermont
High_Reputation,11.0,7.0,408.0,Aluminium,6.59,14.64,No,Yes,Yes,Roadways,No,Working Class,urban,533.55,Kansas
Low_Reputation,12.0,8.0,211230.5,Stone,55.2,59.48,No,Yes,Yes,Roadways,No,Wealthy,urban,1736.38,Michigan
Low_Reputation,10.0,8.0,12528.0,Stone,19.0,32.3,Yes,No,No,Airways,No,Working Class,urban,320.58,Texas
Low_Reputation,16.0,7.0,6078.5,Bronze,5.18,22.37,No,No,No,Airways,No,Wealthy,remote,192.83,Wyoming
Low_Reputation,8.0,5.0,64.0,Wood,6.49,11.76,No,Yes,Yes,Roadways,No,Wealthy,remote,152.7,Wisconsin
Low_Reputation,18.0,8.0,545.0,Aluminium,3.21,16.79,Yes,Yes,Yes,Airways,No,Working Class,urban,146.41,New Jersey
High_Reputation,24.0,7.0,986.0,Aluminium,5.9,21.92,No,Yes,Yes,Roadways,No,Wealthy,remote,957.36,Arizona
Moderate_Reputation,16.0,7.0,180.0,Wood,6.73,16.07,Yes,No,No,Waterways,No,Working Class,urban,153.05,New Hampshire
Low_Reputation,29.0,14.0,5376.0,Clay,6.41,27.18,No,No,Yes,Waterways,Yes,Working Class,urban,209.12,Illinois
Low_Reputation,42.0,15.0,1266.0,Wood,5.15,11.89,No,No,Yes,Roadways,No,Working Class,urban,150.27,New Hampshire
Low_Reputation,6.0,4.0,48.0,Wood,4.75,10.1,No,No,No,Roadways,No,Working Class,urban,97.1,AP
High_Reputation,20.0,15.0,737276.0,Marble,473.64,84.64,Yes,Yes,Yes,Airways,No,Working Class,urban,12242.58,Illinois
High_Reputation,26.0,9.0,215.0,Wood,5.99,23.98,No,No,No,Waterways,No,Working Class,urban,1043.41,Idaho
Low_Reputation,38.0,10.0,1166878.0,Stone,3107.87,88.29,Yes,Yes,Yes,Airways,No,Working Class,urban,22115.15,Maryland
Low_Reputation,28.0,14.0,1164.0,Aluminium,5.88,10.23,No,Yes,No,Roadways,No,Wealthy,urban,107.39,Michigan
Moderate_Reputation,17.0,9.0,6285.0,Brass,17.64,67.04,No,No,Yes,Waterways,No,Working Class,urban,753.83,Montana
Low_Reputation,3.0,2.0,17.0,Bronze,5.86,24.8,No,Yes,Yes,Roadways,No,Wealthy,urban,175.07,Alabama
Moderate_Reputation,30.0,6.0,840.0,Aluminium,5.94,14.62,Yes,No,No,Waterways,No,Working Class,remote,232.25,Georgia
High_Reputation,26.0,6.0,4754.0,Bronze,15.87,14.29,Yes,No,Yes,Waterways,No,Working Class,urban,567.86,Ohio
Moderate_Reputation,20.0,11.0,313206.0,Marble,507.97,98.76,Yes,No,No,Roadways,No,Working Class,urban,3048.99,AE
High_Reputation,29.0,11.0,454331.0,Marble,2873.59,93.7,No,No,No,Waterways,No,Wealthy,urban,12940.13,Utah
High_Reputation,32.0,7.0,456780.0,Stone,1707.88,84.82,Yes,No,No,Roadways,No,Working Class,urban,7907.82,AE
High_Reputation,25.0,12.0,440.0,Wood,4.08,19.43,No,Yes,Yes,Airways,No,Working Class,urban,840.88,AP
Moderate_Reputation,26.0,10.0,649.0,Aluminium,5.65,19.49,Yes,Yes,Yes,Airways,No,Wealthy,remote,584.95,New Mexico
High_Reputation,12.0,7.0,74.0,Wood,5.89,10.93,Yes,No,No,Roadways,No,Working Class,urban,337.28,Oregon
High_Reputation,6.0,5.0,4905.0,Stone,24.86,19.3,Yes,Yes,No,Airways,No,Wealthy,urban,539.01,AE
Low_Reputation,20.0,13.0,451747.0,Stone,830.83,99.61,No,Yes,No,Airways,No,Wealthy,urban,5306.0,AA
High_Reputation,19.0,20.0,4760.0,Clay,37.23,18.96,Yes,Yes,Yes,Airways,Yes,Working Class,urban,2717.58,Kentucky
Low_Reputation,6.0,4.0,2118.0,Marble,6.79,11.49,Yes,No,No,Waterways,No,Working Class,remote,186.27,Florida
Moderate_Reputation,22.0,7.0,473.0,Aluminium,4.28,10.45,No,Yes,No,Airways,No,Wealthy,urban,169.57,Rhode Island
High_Reputation,28.0,12.0,3588.0,Clay,16.92,19.47,Yes,Yes,Yes,Airways,Yes,Working Class,urban,1488.13,AA
High_Reputation,15.0,7.0,371.0,Aluminium,5.39,13.75,No,Yes,Yes,Airways,No,Wealthy,remote,586.24,South Dakota
Moderate_Reputation,66.0,8.0,44761.0,Bronze,17.43,50.32,No,No,No,Roadways,Yes,Working Class,urban,370.31,North Carolina
High_Reputation,27.0,16.0,623658.0,Marble,3064.21,47.6,No,Yes,No,Airways,No,Working Class,remote,9171.62,Pennsylvania
Moderate_Reputation,43.0,8.0,20788.0,Clay,73.52,44.22,No,No,Yes,Roadways,Yes,Working Class,urban,3421.09,AE
Low_Reputation,22.0,14.0,552882.0,Marble,2373.92,40.88,No,No,No,Roadways,No,Working Class,urban,2858.15,Hawaii
High_Reputation,30.0,11.0,617.0,Wood,3.52,10.55,No,Yes,Yes,Roadways,No,Wealthy,urban,422.6,District of Columbia
High_Reputation,16.0,7.0,2662.0,Bronze,15.13,10.43,No,Yes,Yes,Roadways,No,Working Class,urban,374.92,Louisiana
Moderate_Reputation,4.0,3.0,47.0,Clay,4.45,21.66,Yes,No,Yes,Waterways,Yes,Working Class,urban,224.2,Mississippi
Low_Reputation,12.0,8.0,1998.0,Bronze,7.62,10.55,No,No,No,Roadways,No,Working Class,urban,137.18,Arizona
High_Reputation,5.0,4.0,2543.0,Stone,14.04,16.63,Yes,Yes,No,Airways,No,Working Class,remote,423.52,Florida
High_Reputation,25.0,17.0,408.0,Wood,5.07,21.13,No,Yes,No,Roadways,No,Wealthy,urban,651.06,Oregon
Moderate_Reputation,33.0,17.0,2524.0,Aluminium,6.62,16.07,Yes,Yes,No,Airways,No,Wealthy,urban,391.47,Maine
Moderate_Reputation,7.0,4.0,89.0,Aluminium,5.98,24.64,No,Yes,No,Airways,No,Working Class,urban,248.54,Kentucky
Low_Reputation,14.0,8.0,538.0,Aluminium,4.09,10.1,No,No,No,Roadways,No,Working Class,urban,120.25,New York
High_Reputation,33.0,7.0,658333.0,Stone,852.52,30.75,No,No,No,Roadways,No,Working Class,remote,43855.88,Oklahoma
Moderate_Reputation,10.0,4.0,1000.0,Brass,8.02,12.69,No,No,No,Airways,No,Working Class,urban,449.92,Connecticut
Low_Reputation,3.0,2.0,33.0,Bronze,4.81,19.46,No,Yes,No,Roadways,No,Working Class,remote,181.84,Tennessee
Low_Reputation,28.0,15.0,14351.0,Bronze,59.06,85.87,No,No,No,Roadways,No,Working Class,urban,592.83,AP
High_Reputation,3.0,2.0,33.0,Brass,6.14,14.35,No,Yes,No,Roadways,No,Wealthy,urban,274.42,Oklahoma
Moderate_Reputation,7.0,8.0,844.0,Brass,5.7,16.48,No,No,No,Roadways,No,Working Class,urban,173.45,Washington
Moderate_Reputation,21.0,7.0,73.0,Wood,4.02,23.76,Yes,No,No,Waterways,No,Working Class,urban,389.95,Vermont
Moderate_Reputation,33.0,9.0,736.0,Wood,4.68,16.13,No,No,No,Roadways,No,Working Class,remote,327.09,AE
Moderate_Reputation,23.0,11.0,2553.0,Clay,11.4,23.16,No,No,Yes,Waterways,Yes,Working Class,urban,310.25,AP
High_Reputation,17.0,6.0,333.0,Aluminium,3.52,12.8,No,No,No,Roadways,No,Working Class,urban,236.46,Oregon
Moderate_Reputation,15.0,7.0,225.0,Wood,6.09,20.68,No,No,Yes,Roadways,No,Working Class,urban,244.96,North Carolina
High_Reputation,13.0,6.0,26621.0,Stone,171.08,95.38,No,No,Yes,Roadways,No,Working Class,remote,876.7,Arizona
Low_Reputation,37.0,17.0,2390433.0,Marble,2006.78,65.27,Yes,No,Yes,Waterways,Yes,Working Class,urban,3722.92,Washington
Moderate_Reputation,11.0,8.0,151.0,Wood,3.67,20.78,No,No,Yes,Roadways,No,Working Class,remote,219.49,Pennsylvania
Low_Reputation,21.0,4.0,117.0,Aluminium,4.27,20.59,No,No,No,Roadways,No,Working Class,remote,149.37,AA
Low_Reputation,19.0,9.0,95985.0,Marble,161.78,62.09,No,No,No,Roadways,No,Working Class,urban,685.73,Arizona
Moderate_Reputation,35.0,8.0,2854.0,Aluminium,4.27,23.99,No,No,No,Roadways,No,Working Class,urban,449.73,Rhode Island
Moderate_Reputation,20.0,11.0,1007.0,Aluminium,5.4,17.27,No,No,No,Roadways,No,Working Class,remote,256.3,Washington
Low_Reputation,13.0,7.0,649.0,Aluminium,3.87,18.18,Yes,No,No,Waterways,No,Working Class,urban,195.28,District of Columbia
Low_Reputation,18.0,8.0,3090.0,Bronze,12.96,20.21,No,No,Yes,Airways,No,Working Class,urban,243.97,Maryland
High_Reputation,55.0,37.0,593389.0,Brass,1294.48,57.18,No,No,No,Waterways,No,Wealthy,remote,6781.53,Utah
High_Reputation,16.0,7.0,34835.0,Marble,71.39,57.25,No,Yes,No,Roadways,No,Wealthy,urban,4174.44,Maine
Moderate_Reputation,26.0,8.0,7592.0,Bronze,12.76,44.32,Yes,Yes,No,Airways,No,Working Class,urban,682.15,Arkansas
Moderate_Reputation,55.0,14.0,70909.0,Bronze,283.89,34.28,No,No,No,Waterways,No,Working Class,urban,811.8,Maryland
Moderate_Reputation,15.0,8.0,156.0,Aluminium,4.07,14.84,No,No,Yes,Airways,No,Working Class,urban,430.76,South Carolina
Low_Reputation,3.0,2.0,10.0,Brass,6.11,15.7,No,No,Yes,Waterways,No,Wealthy,urban,156.04,Massachusetts
Low_Reputation,29.0,17.0,2159.0,Clay,3.55,15.98,No,No,No,Roadways,Yes,Wealthy,urban,171.89,AE
Low_Reputation,16.0,6.0,640.0,Clay,3.44,13.16,Yes,No,No,Waterways,Yes,Working Class,urban,124.68,Alaska
Low_Reputation,40.0,9.0,14896.0,Brass,37.44,43.58,No,Yes,No,Roadways,No,Working Class,urban,300.21,Arkansas
Low_Reputation,23.0,10.0,281919.0,Marble,680.37,32.9,No,No,Yes,Roadways,No,Working Class,remote,2335.9,North Dakota
Moderate_Reputation,14.0,6.0,2296.0,Brass,6.98,10.0,No,No,No,Roadways,No,Working Class,urban,239.57,AA
Moderate_Reputation,14.0,8.0,115486.0,Marble,18.13,99.98,No,No,No,Roadways,No,Working Class,urban,652.62,Utah
High_Reputation,19.0,11.0,625.0,Aluminium,5.9,21.47,No,No,No,Roadways,No,Working Class,urban,447.84,California
Moderate_Reputation,6.0,4.0,78.0,Clay,3.95,11.44,No,No,No,Roadways,Yes,Working Class,remote,131.25,Massachusetts
Moderate_Reputation,32.0,10.0,16993.0,Brass,83.81,76.09,Yes,No,No,Waterways,No,Working Class,urban,1393.52,Indiana
Moderate_Reputation,21.0,8.0,211230.5,Stone,2280.37,57.13,Yes,No,No,Waterways,No,Wealthy,urban,5860.24,Mississippi
Moderate_Reputation,44.0,11.0,691.0,Wood,4.36,18.2,No,Yes,No,Roadways,No,Working Class,remote,343.3,Connecticut
Low_Reputation,12.0,8.0,29917.0,Marble,76.99,40.28,No,No,Yes,Roadways,No,Working Class,urban,532.88,AE
Low_Reputation,14.0,8.0,7997.0,Brass,5.28,96.37,Yes,No,Yes,Roadways,No,Working Class,urban,572.47,New Mexico
Low_Reputation,20.0,6.0,15019.0,Stone,9.32,55.33,No,Yes,Yes,Airways,No,Working Class,urban,409.57,Arkansas
High_Reputation,26.0,16.0,738896.0,Marble,1712.44,78.39,Yes,No,No,Roadways,No,Working Class,urban,2064.77,Hawaii
High_Reputation,15.0,8.0,2834.0,Bronze,13.39,19.76,No,Yes,No,Airways,No,Working Class,urban,477.87,South Carolina
Moderate_Reputation,22.0,11.0,14964.0,Bronze,25.35,41.08,No,No,No,Roadways,No,Wealthy,urban,352.04,Michigan
High_Reputation,7.0,5.0,303.0,Clay,4.24,20.52,Yes,Yes,Yes,Airways,Yes,Working Class,urban,420.38,AP
Low_Reputation,14.0,6.0,24155.0,Stone,67.93,45.52,Yes,No,Yes,Waterways,No,Working Class,urban,441.11,New Mexico
High_Reputation,26.0,17.0,39715.0,Bronze,67.25,31.05,No,Yes,No,Roadways,No,Wealthy,urban,3487.44,Arizona
Low_Reputation,21.0,24.0,96802.0,Bronze,313.65,96.86,No,No,Yes,Roadways,No,Working Class,urban,1737.79,Georgia
